"purchase_id";"customer_id";"product_id";"purchase_date_m";"purchase_time_m";"quantity";"total_amount"
3586;347;88;"2021-12-29";"07:13:52";3;47.43
3587;347;143;"2022-06-29";"04:49:26";5;77.3
3588;347;466;"2021-12-07";"04:12:24";5;79.85
3589;347;146;"2022-04-29";"11:35:19";5;88.5
3590;347;470;"2023-05-06";"20:48:22";5;81.25
3591;347;332;"2023-03-05";"22:37:18";5;65.45
3592;348;256;"2023-02-27";"06:50:53";3;58.14
3593;348;244;"2023-06-12";"22:40:31";4;60.96
3594;348;67;"2020-03-07";"12:06:04";1;21.45
3595;348;342;"2018-07-10";"13:12:36";2;30.58
3596;348;256;"2017-09-14";"06:00:11";2;38.76
3597;348;297;"2019-09-13";"07:46:36";4;70.8
3598;348;354;"2023-10-31";"19:15:36";3;46.2
3599;348;134;"2021-06-14";"23:20:55";3;50.49
3600;348;256;"2021-06-03";"00:56:45";3;58.14
3601;348;119;"2021-04-29";"02:17:45";1;8.15
3602;349;329;"2018-05-12";"09:39:39";4;47.52
3603;349;372;"2021-10-12";"03:26:19";4;62.6
3604;349;67;"2022-06-02";"15:24:11";3;64.35
3605;349;402;"2021-06-25";"16:04:14";4;69.56
3606;349;385;"2019-12-27";"11:22:57";2;33.66
3607;349;419;"2020-11-14";"23:38:49";4;70.8
3608;349;124;"2022-10-08";"12:30:46";3;41.49
3609;349;393;"2023-10-23";"14:57:55";4;63.24
3610;349;73;"2023-03-09";"05:41:39";1;15.6
3611;349;418;"2020-03-10";"23:03:46";1;11.2
3612;349;365;"2019-01-11";"02:48:57";1;12.14
3613;349;321;"2021-12-27";"12:26:31";1;16.83
3614;349;484;"2023-07-10";"13:13:59";3;36.42
3615;349;3;"2019-03-24";"03:54:51";3;33.6
3616;349;186;"2018-05-02";"17:05:21";2;34.78
3617;349;208;"2019-05-31";"15:54:14";4;71.24
3618;349;453;"2021-09-23";"11:33:20";3;59.13
3619;349;123;"2022-08-01";"09:24:18";5;60.7
3620;350;492;"2020-07-09";"12:55:15";2;22.4
3621;350;20;"2022-08-24";"18:52:29";4;60.0
3622;350;204;"2022-01-14";"03:16:00";2;36.54
3623;350;294;"2021-06-15";"11:43:51";3;41.49
3624;350;187;"2021-08-27";"18:16:55";2;31.62
3625;350;79;"2020-12-21";"23:48:53";4;63.88
3626;350;188;"2021-08-06";"16:57:08";4;45.0
3627;350;149;"2023-10-20";"12:21:07";5;88.5
3628;350;217;"2021-05-29";"08:53:01";2;34.36
3629;350;366;"2022-10-15";"23:25:45";4;85.8
3630;350;183;"2020-12-23";"21:38:57";4;61.6
3631;350;52;"2020-03-16";"04:56:21";4;59.48
3632;350;285;"2022-01-30";"02:21:43";4;52.36
3633;350;178;"2023-09-18";"05:23:28";1;18.24
3634;350;478;"2021-09-04";"01:40:49";4;63.24
3635;350;319;"2022-06-23";"22:31:35";4;78.84
3636;351;172;"2023-08-06";"07:02:34";5;66.0
3637;351;211;"2023-08-26";"02:59:56";5;75.0
3638;351;443;"2023-10-23";"00:31:55";5;107.25
3639;351;303;"2023-04-28";"02:16:57";1;13.83
3640;351;95;"2023-06-26";"22:33:45";4;60.0
3641;351;92;"2023-04-16";"17:07:19";3;41.01
3642;351;93;"2023-02-09";"09:35:22";4;69.56
3643;351;203;"2022-12-19";"18:50:53";5;79.05
3644;352;160;"2023-01-08";"09:52:38";3;48.24
3645;352;18;"2022-05-29";"20:51:34";4;77.52
3646;352;186;"2022-07-18";"16:53:32";5;86.95
3647;352;484;"2022-07-19";"04:14:37";2;24.28
3648;353;290;"2018-09-21";"23:13:37";5;106.8
3649;353;460;"2022-05-01";"03:07:21";5;80.2
3650;353;417;"2019-07-02";"13:05:19";4;72.96
3651;353;190;"2022-05-01";"23:45:30";3;48.24
3652;353;326;"2021-02-21";"10:33:32";3;40.83
3653;353;339;"2020-02-27";"05:22:02";4;64.16
3654;353;459;"2019-07-06";"23:11:40";4;48.6
3655;353;249;"2018-12-26";"15:42:04";2;27.22
3656;353;301;"2018-12-22";"21:59:07";4;55.32
3657;353;90;"2017-11-28";"15:12:46";5;59.4
3658;353;364;"2018-06-29";"15:45:57";3;64.35
3659;353;184;"2023-05-09";"13:21:39";4;68.08
3660;353;424;"2022-05-22";"13:44:01";1;14.87
3661;353;21;"2020-01-03";"08:26:18";2;34.36
3662;353;269;"2021-07-18";"17:33:19";1;18.54
3663;353;113;"2019-02-22";"11:40:31";1;17.02
3664;353;194;"2021-07-20";"03:20:30";1;13.61
3665;354;301;"2016-05-05";"03:58:25";2;27.66
3666;354;356;"2023-04-03";"04:10:01";3;35.64
3667;354;234;"2020-12-15";"23:25:53";5;96.9
3668;355;302;"2019-03-18";"04:35:16";1;19.38
3669;355;359;"2020-03-19";"17:33:40";5;92.7
3670;355;41;"2018-12-28";"01:18:36";3;53.82
3671;355;70;"2022-09-14";"13:59:49";1;11.25
3672;355;329;"2020-04-12";"11:03:16";2;23.76
3673;355;7;"2019-03-29";"03:07:51";1;21.45
3674;355;101;"2022-03-26";"05:17:19";3;48.12
3675;355;306;"2020-03-14";"07:38:49";2;32.16
3676;355;96;"2018-12-15";"19:03:05";1;17.81
3677;355;119;"2020-12-13";"00:15:27";1;8.15
3678;356;113;"2022-11-21";"07:12:29";1;17.02
3679;356;193;"2022-11-20";"02:40:42";5;96.9
3680;357;373;"2022-10-10";"07:57:12";5;95.15
3681;357;175;"2023-04-26";"19:13:32";3;52.17
3682;357;114;"2023-02-09";"16:14:47";2;35.4
3683;357;43;"2021-07-09";"14:19:32";5;56.0
3684;357;478;"2022-04-18";"03:37:19";5;79.05
3685;357;392;"2022-06-03";"06:37:37";1;13.83
3686;357;274;"2023-05-08";"15:07:15";1;19.71
3687;357;193;"2022-02-02";"21:09:21";5;96.9
3688;357;194;"2022-10-08";"04:52:58";5;68.05
3689;358;141;"2016-10-14";"02:15:48";2;27.34
3690;358;478;"2016-05-14";"04:50:47";3;47.43
3691;358;413;"2022-01-23";"13:25:38";3;51.06
3692;358;56;"2021-10-16";"05:48:19";3;36.42
3693;358;82;"2016-06-16";"01:59:21";3;53.79
3694;358;173;"2017-03-02";"11:06:38";2;31.78
3695;358;308;"2022-10-28";"15:38:17";2;27.66
3696;358;105;"2016-12-04";"09:43:48";2;33.64
3697;359;114;"2023-01-05";"18:47:31";5;88.5
3698;359;7;"2023-03-13";"15:40:22";3;64.35
3699;359;217;"2023-01-08";"04:01:50";4;68.72
3700;359;25;"2023-02-01";"10:21:36";1;14.96
3701;359;176;"2023-09-30";"08:49:26";2;31.3
3702;359;261;"2023-09-29";"16:42:21";3;48.75
3703;359;425;"2023-05-21";"03:50:15";3;41.49
3704;359;422;"2023-05-24";"00:13:17";2;31.62
3705;359;127;"2023-04-29";"01:00:21";4;52.36
3706;359;55;"2023-03-06";"00:49:09";3;53.79
3707;359;134;"2023-08-20";"14:31:11";5;84.15
3708;359;133;"2022-12-22";"00:09:14";4;62.4
3709;359;336;"2023-03-17";"01:33:15";4;45.0
3710;360;364;"2021-02-27";"12:17:37";4;85.8
3711;360;182;"2021-11-19";"10:04:33";5;80.4
3712;360;459;"2021-04-15";"09:44:29";1;12.15
3713;360;477;"2022-06-07";"03:46:01";4;71.24
3714;360;111;"2023-08-13";"06:27:54";3;45.87
3715;360;372;"2023-07-05";"21:10:56";2;31.3
3716;360;162;"2021-08-09";"18:07:05";2;27.18
3717;360;336;"2023-08-12";"13:25:41";2;22.5
3718;360;140;"2021-01-15";"17:40:04";4;69.56
3719;360;402;"2022-04-19";"15:44:12";5;86.95
3720;360;63;"2021-10-07";"10:14:48";5;86.95
3721;360;500;"2023-06-25";"11:32:12";4;59.48
3722;360;357;"2023-07-26";"19:53:45";2;31.62
3723;361;496;"2022-07-31";"13:43:11";4;68.72
3724;361;8;"2021-07-21";"15:57:40";5;68.05
3725;361;158;"2023-01-04";"17:19:35";3;53.79
3726;361;367;"2021-05-13";"09:50:35";2;32.5
3727;361;195;"2023-03-16";"14:43:40";4;65.0
3728;361;417;"2023-07-24";"10:26:07";3;54.72
3729;361;343;"2019-07-09";"19:16:43";5;56.0
3730;361;105;"2020-12-30";"08:01:19";1;16.82
3731;361;238;"2020-07-28";"00:21:33";5;89.7
3732;361;298;"2020-11-18";"15:59:11";4;71.76
3733;361;444;"2020-04-28";"18:23:51";4;81.28
3734;361;443;"2018-07-07";"23:13:15";5;107.25
3735;361;220;"2020-10-28";"23:30:52";4;59.84
3736;361;467;"2019-07-15";"12:02:43";5;91.2
3737;361;496;"2019-06-26";"17:39:33";3;51.54
3738;361;425;"2023-05-06";"20:52:04";2;27.66
3739;362;94;"2020-06-21";"09:36:26";2;36.54
3740;362;379;"2019-10-05";"16:05:52";3;46.38
3741;362;373;"2023-04-13";"16:49:04";4;76.12
3742;363;450;"2023-01-25";"12:13:50";2;42.72
3743;363;466;"2018-12-23";"06:37:31";3;47.91
3744;363;486;"2018-02-14";"14:50:51";5;98.55
3745;363;326;"2020-05-14";"00:51:19";3;40.83
3746;363;15;"2020-09-30";"19:16:34";4;47.52
3747;363;184;"2021-10-21";"03:35:33";1;17.02
3748;363;421;"2017-08-05";"01:58:22";2;36.48
3749;363;466;"2021-08-24";"00:49:52";1;15.97
3750;363;123;"2017-08-07";"02:03:45";2;24.28
3751;363;309;"2021-07-10";"09:29:18";3;45.0
3752;363;187;"2022-02-06";"01:56:12";4;63.24
3753;363;24;"2023-05-11";"08:26:30";5;74.8
3754;363;171;"2022-08-16";"00:46:13";5;60.7
3755;364;268;"2023-06-13";"17:31:08";1;12.15
3756;364;243;"2020-03-06";"05:59:21";3;55.62
3757;364;22;"2022-05-04";"22:39:13";2;27.34
3758;364;271;"2022-12-24";"22:32:18";3;48.75
3759;364;310;"2018-06-08";"07:16:48";2;35.4
3760;364;485;"2022-10-15";"04:32:02";1;13.09
3761;364;456;"2020-04-22";"18:12:44";5;60.9
3762;364;329;"2021-09-07";"02:56:59";4;47.52
3763;364;86;"2022-05-14";"20:54:50";3;46.95
3764;364;319;"2020-04-13";"01:46:53";5;98.55
3765;364;345;"2019-11-03";"21:16:45";5;91.35
3766;364;431;"2023-02-05";"03:39:46";3;40.83
3767;365;240;"2019-10-20";"00:55:11";1;18.27
3768;365;291;"2022-01-05";"12:38:47";3;39.6
3769;365;72;"2018-03-01";"05:07:16";5;84.15
3770;365;115;"2020-05-11";"09:42:28";2;23.36
3771;365;365;"2020-06-23";"05:19:05";5;60.7
3772;365;336;"2021-09-06";"14:54:35";3;33.75
3773;365;380;"2018-05-26";"14:00:13";2;39.42
3774;365;430;"2023-04-26";"00:40:46";2;26.4
3775;365;231;"2018-07-29";"17:31:44";4;68.72
3776;365;79;"2019-08-03";"11:15:47";5;79.85
3777;365;285;"2023-01-20";"18:41:09";4;52.36
3778;365;242;"2023-01-02";"14:09:41";1;15.0
3779;365;397;"2020-06-07";"04:48:28";2;30.92
3780;365;218;"2018-03-29";"06:18:55";1;15.0
3781;365;470;"2023-06-15";"12:22:31";2;32.5
3782;365;500;"2019-12-23";"02:04:04";4;59.48
3783;366;404;"2022-01-15";"09:39:05";1;12.14
3784;366;141;"2020-10-20";"01:33:01";3;41.01
3785;366;374;"2020-01-07";"03:50:48";5;68.05
3786;366;463;"2018-12-05";"10:28:02";3;39.6
3787;366;110;"2022-08-19";"14:58:09";1;17.18
3788;366;17;"2023-09-11";"13:37:48";5;85.1
3789;366;336;"2022-06-22";"00:23:39";5;56.25
3790;366;283;"2023-06-04";"12:42:05";5;85.1
3791;366;405;"2018-05-18";"10:51:59";4;77.52
3792;366;305;"2023-04-21";"16:21:27";5;59.4
3793;366;90;"2018-05-26";"12:03:35";5;59.4
3794;366;448;"2020-04-27";"07:48:37";3;41.49
3795;366;269;"2019-04-23";"09:37:24";1;18.54
3796;366;359;"2019-04-24";"08:37:24";3;55.62
3797;366;436;"2021-05-24";"05:11:46";5;98.55
3798;366;261;"2020-03-06";"03:29:14";3;48.75
3799;366;18;"2021-12-28";"08:54:37";5;96.9
3800;366;163;"2022-11-19";"05:06:32";1;15.65
3801;367;26;"2023-01-10";"12:48:45";2;32.2
3802;367;188;"2023-10-19";"13:39:04";2;22.5
3803;367;396;"2022-12-28";"15:34:58";2;34.36
3804;367;75;"2022-05-07";"21:28:44";5;89.05
3805;367;154;"2023-03-13";"17:59:50";2;22.4
3806;367;224;"2023-09-14";"04:55:31";1;15.4
3807;367;298;"2022-11-12";"19:16:16";3;53.82
3808;367;369;"2022-09-12";"10:08:54";3;45.0
3809;367;435;"2023-03-31";"09:52:20";4;54.68
3810;367;229;"2023-01-16";"06:42:26";3;44.61
3811;367;428;"2022-02-10";"16:37:57";4;48.72
3812;367;24;"2021-09-07";"22:41:19";5;74.8
3813;367;220;"2021-12-10";"04:52:55";5;74.8
3814;367;251;"2022-04-07";"20:20:47";3;41.01
3815;368;86;"2023-05-13";"22:47:30";1;15.65
3816;368;373;"2022-03-08";"22:56:08";1;19.03
3817;368;320;"2023-08-14";"11:29:33";5;91.35
3818;368;197;"2021-08-26";"11:45:02";3;54.72
3819;369;144;"2023-03-15";"15:00:09";2;32.5
3820;369;184;"2022-02-04";"04:35:14";1;17.02
3821;369;220;"2021-07-05";"14:44:21";2;29.92
3822;369;408;"2023-07-07";"03:51:55";1;15.97
3823;369;138;"2020-10-14";"09:45:24";1;16.1
3824;369;39;"2023-06-23";"20:42:39";1;15.97
3825;369;153;"2022-06-21";"05:48:47";1;15.29
3826;369;437;"2021-12-19";"17:47:59";1;19.71
3827;369;342;"2020-10-18";"11:53:30";2;30.58
3828;369;174;"2021-11-06";"13:32:56";2;28.82
3829;369;255;"2022-07-16";"19:20:03";1;17.02
3830;369;249;"2022-04-17";"04:32:47";5;68.05
3831;369;356;"2023-09-07";"23:15:49";3;35.64
3832;369;288;"2023-07-16";"01:49:50";5;74.35
3833;369;5;"2021-07-13";"09:17:11";3;48.75
3834;369;270;"2023-01-09";"02:18:57";3;50.46
3835;370;195;"2023-05-31";"07:20:36";4;65.0
3836;370;205;"2015-11-24";"04:06:08";1;15.65
3837;370;286;"2017-03-03";"06:00:33";4;81.28
3838;370;349;"2023-09-23";"09:57:16";4;59.84
3839;370;478;"2022-10-06";"04:59:04";1;15.81
3840;370;151;"2022-03-17";"02:57:14";3;51.54
3841;370;256;"2021-08-25";"03:57:54";3;58.14
3842;370;58;"2016-03-04";"00:31:31";4;62.4
3843;371;4;"2022-08-13";"23:16:22";5;80.2
3844;371;241;"2022-05-24";"08:48:59";5;86.95
3845;371;76;"2023-04-25";"03:29:13";1;17.7
3846;371;364;"2023-09-29";"21:18:01";2;42.9
3847;371;112;"2023-03-25";"10:55:00";2;36.48
3848;371;420;"2022-01-01";"21:16:42";4;67.28
3849;371;251;"2023-01-25";"10:28:00";3;41.01
3850;371;308;"2023-05-14";"05:01:32";4;55.32
3851;371;381;"2022-04-13";"05:22:40";4;47.52
3852;371;346;"2023-08-26";"04:26:21";3;52.17
3853;371;319;"2022-05-23";"06:48:29";4;78.84
3854;371;301;"2022-03-16";"18:34:26";2;27.66
3855;371;143;"2022-06-02";"17:35:37";1;15.46
3856;371;302;"2022-06-27";"14:44:51";2;38.76
3857;371;379;"2022-02-19";"23:26:57";3;46.38
3858;371;89;"2023-04-22";"01:06:07";2;34.36
3859;371;103;"2022-01-07";"15:14:41";2;31.78
3860;372;434;"2021-03-28";"13:00:21";1;19.03
3861;372;190;"2017-10-13";"10:27:28";4;64.32
3862;372;492;"2021-12-28";"16:25:56";3;33.6
3863;372;247;"2018-07-08";"15:49:38";2;23.76
3864;372;3;"2022-10-27";"20:21:00";1;11.2
3865;372;443;"2016-09-08";"10:24:30";4;85.8
3866;372;261;"2020-01-17";"09:19:08";3;48.75
3867;372;79;"2018-04-08";"06:15:41";5;79.85
3868;372;380;"2018-09-02";"11:06:11";4;78.84
3869;372;87;"2018-11-24";"16:12:25";1;15.46
3870;372;145;"2017-10-01";"00:14:07";2;31.62
3871;372;128;"2016-07-04";"04:54:54";1;14.96
3872;372;289;"2022-03-14";"15:24:30";4;45.0
3873;372;142;"2023-04-13";"04:28:08";3;48.3
3874;372;78;"2015-10-25";"05:55:23";5;58.4
3875;372;286;"2019-12-13";"07:51:19";3;60.96
3876;372;190;"2021-05-04";"01:47:40";2;32.16
3877;373;127;"2022-08-29";"19:13:31";4;52.36
3878;373;34;"2023-07-05";"13:06:46";2;22.4
3879;373;96;"2023-05-19";"13:01:53";4;71.24
3880;373;155;"2022-08-05";"01:08:17";5;84.1
3881;373;282;"2023-04-25";"09:06:37";5;81.25
3882;373;39;"2023-05-22";"20:21:36";3;47.91
3883;373;386;"2022-01-13";"13:08:36";2;30.58
3884;373;372;"2021-12-28";"11:39:29";1;15.65
3885;373;308;"2023-01-29";"17:50:50";4;55.32
3886;374;412;"2022-07-18";"17:18:16";2;23.76
3887;374;494;"2021-07-15";"05:46:17";4;73.08
3888;374;6;"2021-01-01";"15:59:31";4;62.6
3889;374;437;"2021-03-30";"15:08:59";1;19.71
3890;374;109;"2019-09-21";"15:21:06";3;54.81
3891;374;188;"2021-03-11";"19:29:47";3;33.75
3892;374;204;"2016-10-30";"17:25:43";5;91.35
3893;374;168;"2022-06-29";"01:06:53";2;31.78
3894;374;38;"2023-03-26";"10:28:37";2;31.2
3895;374;270;"2022-08-19";"05:02:44";2;33.64
3896;374;235;"2019-11-26";"11:35:28";5;79.05
3897;374;398;"2016-12-04";"01:16:55";2;33.64
3898;375;431;"2020-02-07";"19:17:30";1;13.61
3899;375;436;"2021-05-31";"05:26:07";5;98.55
3900;375;365;"2023-01-21";"10:58:39";5;60.7
3901;375;405;"2023-03-22";"05:59:27";5;96.9
3902;375;257;"2022-04-24";"10:57:10";4;64.32
3903;375;124;"2023-01-14";"00:42:05";2;27.66
3904;375;137;"2020-05-28";"12:47:45";3;48.3
3905;375;79;"2021-09-21";"15:18:18";4;63.88
3906;375;357;"2020-03-02";"08:53:46";2;31.62
3907;376;165;"2021-02-03";"19:14:54";5;86.95
3908;376;400;"2020-06-03";"12:45:12";2;29.92
3909;376;16;"2019-11-20";"01:13:48";2;36.54
3910;376;284;"2022-01-03";"14:03:18";4;77.52
3911;376;228;"2019-02-22";"06:10:35";5;69.15
3912;376;258;"2019-04-23";"04:27:27";3;48.24
3913;376;94;"2020-02-11";"07:14:09";5;91.35
3914;377;426;"2018-06-23";"08:24:24";3;54.81
3915;377;271;"2018-06-22";"05:24:03";1;16.25
3916;377;462;"2019-10-03";"07:05:50";3;39.27
3917;377;147;"2016-06-13";"15:40:56";5;101.6
3918;377;234;"2023-01-22";"08:26:59";2;38.76
3919;377;352;"2019-03-13";"14:47:48";2;32.08
3920;377;410;"2016-01-14";"02:59:49";3;24.45
3921;377;129;"2016-12-17";"02:27:42";3;48.3
3922;377;57;"2022-04-21";"03:41:10";1;15.89
3923;377;426;"2019-03-13";"13:14:54";5;91.35
3924;377;214;"2020-10-03";"07:47:26";4;54.36
3925;377;391;"2017-01-16";"22:36:39";3;24.45
3926;378;495;"2018-09-30";"10:48:40";2;29.92
3927;378;348;"2020-07-01";"03:00:59";3;40.77
3928;378;346;"2018-11-07";"11:57:53";1;17.39
3929;378;244;"2021-01-20";"01:38:07";4;60.96
3930;378;485;"2020-10-29";"21:45:59";5;65.45
3931;378;244;"2023-06-12";"20:48:07";4;60.96
3932;378;219;"2021-03-20";"16:03:28";5;80.4
3933;378;143;"2017-04-06";"02:31:56";2;30.92
3934;378;228;"2019-03-29";"08:20:25";4;55.32
3935;379;331;"2023-10-13";"12:25:39";5;91.2
3936;379;7;"2022-01-02";"07:11:58";5;107.25
3937;379;437;"2018-11-02";"20:08:37";3;59.13
3938;379;35;"2021-06-09";"19:39:44";4;55.32
3939;379;405;"2022-02-01";"15:37:29";2;38.76
3940;379;40;"2023-09-11";"22:01:48";2;30.92
3941;379;76;"2022-08-31";"13:19:37";1;17.7
3942;379;246;"2021-10-16";"01:31:28";3;50.49
3943;379;356;"2019-04-25";"06:59:52";5;59.4
3944;379;170;"2020-10-31";"22:06:24";5;60.75
3945;379;386;"2022-06-18";"12:48:21";1;15.29
3946;379;369;"2021-08-22";"09:22:21";3;45.0
3947;379;337;"2023-09-05";"07:37:14";3;45.72
3948;379;460;"2018-09-23";"13:15:10";2;32.08
3949;380;31;"2021-11-22";"13:18:19";2;34.36
3950;380;158;"2020-08-01";"18:39:00";4;71.72
3951;381;473;"2023-06-17";"14:28:07";4;64.4
3952;381;142;"2023-05-01";"10:05:27";5;80.5
3953;381;166;"2023-10-19";"04:51:34";5;76.2
3954;381;77;"2022-09-08";"08:57:12";5;60.7
3955;381;139;"2020-09-19";"03:33:27";1;13.61
3956;381;56;"2020-10-02";"13:10:32";3;36.42
3957;381;56;"2021-08-31";"10:57:32";3;36.42
3958;381;231;"2022-02-12";"11:08:56";3;51.54
3959;381;135;"2021-04-23";"08:58:16";1;13.09
3960;381;293;"2022-09-07";"07:06:04";5;68.35
3961;381;75;"2021-02-17";"10:45:37";1;17.81
3962;381;259;"2021-05-07";"05:54:47";4;59.48
3963;381;2;"2023-01-29";"10:18:55";2;27.34
3964;381;84;"2023-05-15";"13:16:27";3;55.62
3965;381;377;"2022-09-07";"16:23:37";1;15.81
3966;381;483;"2021-12-16";"00:55:30";5;76.45
3967;381;95;"2023-11-02";"07:22:57";1;15.0
3968;382;459;"2022-11-30";"19:29:10";1;12.15
3969;382;344;"2023-08-19";"06:26:26";4;64.32
3970;382;165;"2023-03-06";"02:19:42";1;17.39
3971;382;92;"2022-10-16";"06:24:10";1;13.67
3972;382;356;"2022-12-30";"08:13:47";3;35.64
3973;382;440;"2022-11-02";"01:55:34";4;64.4
3974;383;399;"2021-12-07";"17:15:37";5;91.35
3975;383;60;"2022-09-26";"20:25:11";3;48.3
3976;384;112;"2017-09-27";"11:33:48";4;72.96
3977;384;331;"2022-01-30";"19:55:44";2;36.48
3978;384;213;"2022-10-19";"20:38:04";2;35.88
3979;384;394;"2017-10-26";"12:22:46";2;22.5
3980;384;280;"2021-08-07";"15:31:40";1;17.39
3981;384;309;"2019-03-05";"13:30:56";2;30.0
3982;385;134;"2022-06-19";"12:55:36";4;67.32
3983;385;171;"2021-10-19";"09:03:47";4;48.56
3984;385;463;"2020-01-24";"01:26:57";5;66.0
3985;385;240;"2023-03-11";"13:03:31";3;54.81
3986;385;450;"2020-04-29";"02:30:55";4;85.44
3987;385;182;"2022-08-13";"15:03:25";2;32.16
3988;385;66;"2021-03-22";"05:33:13";2;35.88
3989;385;412;"2018-03-03";"12:23:41";3;35.64
3990;386;442;"2022-07-14";"14:47:01";3;45.0
3991;386;49;"2023-08-18";"13:40:52";4;78.84
3992;386;149;"2021-04-20";"18:13:31";5;88.5
3993;386;68;"2018-07-07";"04:39:54";2;27.18
3994;386;489;"2018-09-21";"16:53:13";5;60.7
3995;386;469;"2023-05-08";"03:01:57";5;78.25
3996;386;60;"2022-08-09";"11:22:12";4;64.4
3997;386;185;"2022-05-30";"08:37:39";5;75.0
3998;386;136;"2023-04-02";"21:01:06";1;21.45
3999;386;153;"2023-06-18";"09:02:51";3;45.87
4000;387;339;"2021-08-11";"07:35:12";2;32.08
4001;387;191;"2023-09-24";"21:01:33";2;26.4
4002;387;324;"2019-03-05";"08:12:37";1;18.24
4003;388;386;"2020-08-24";"01:51:06";2;30.58
4004;388;364;"2021-03-02";"08:39:56";5;107.25
4005;388;413;"2021-09-03";"03:18:36";5;85.1
4006;388;418;"2023-06-19";"04:46:50";1;11.2
4007;388;109;"2021-12-30";"04:29:57";4;73.08
4008;388;281;"2023-05-06";"08:40:43";5;80.2
4009;388;148;"2021-09-24";"13:53:16";5;60.75
4010;388;52;"2021-09-01";"05:45:43";5;74.35
4011;388;118;"2023-06-02";"20:22:38";4;47.52
4012;388;130;"2021-04-14";"20:18:18";3;48.75
4013;388;150;"2021-02-16";"14:56:29";1;13.67
4014;388;460;"2023-08-08";"18:26:18";3;48.12
4015;388;72;"2023-01-01";"05:45:43";2;33.66
4016;388;66;"2023-01-18";"23:07:54";3;53.82
4017;388;319;"2021-07-27";"02:36:34";2;39.42
4018;388;265;"2021-07-20";"09:56:46";1;19.38
4019;389;74;"2017-01-19";"23:59:55";1;15.6
4020;389;343;"2020-03-12";"22:54:40";3;33.6
4021;389;153;"2023-09-19";"15:52:23";2;30.58
4022;389;403;"2017-03-30";"02:26:17";3;44.88
4023;389;209;"2018-10-19";"04:32:40";5;77.0
4024;389;37;"2018-10-26";"12:07:21";5;77.0
4025;389;149;"2017-08-22";"05:33:18";2;35.4
4026;390;294;"2019-10-07";"10:25:50";2;27.66
4027;390;475;"2022-07-05";"21:50:47";3;46.8
4028;390;399;"2017-10-13";"17:37:11";5;91.35
4029;390;465;"2019-11-07";"00:41:06";1;14.87
4030;390;495;"2019-07-07";"10:22:35";1;14.96
4031;390;277;"2022-08-06";"05:28:09";1;18.24
4032;390;208;"2017-09-08";"15:27:15";1;17.81
4033;391;186;"2023-05-15";"20:14:27";3;52.17
4034;391;462;"2023-05-17";"00:00:28";5;65.45
4035;391;138;"2023-05-31";"02:52:01";4;64.4
4036;391;147;"2023-03-21";"21:11:47";2;40.64
4037;391;335;"2023-05-05";"07:02:14";4;72.96
4038;391;131;"2023-06-05";"23:08:37";5;79.85
4039;391;63;"2023-05-29";"16:40:27";4;69.56
4040;391;8;"2023-11-02";"21:45:46";5;68.05
4041;391;97;"2023-03-29";"07:04:53";5;74.8
4042;391;90;"2023-01-10";"22:22:19";4;47.52
4043;391;209;"2023-10-16";"15:00:37";5;77.0
4044;391;155;"2023-02-07";"18:20:25";2;33.64
4045;391;348;"2023-05-15";"09:37:47";1;13.59
4046;391;4;"2023-09-06";"05:59:31";3;48.12
4047;391;343;"2023-04-19";"13:00:40";5;56.0
4048;391;115;"2023-02-06";"20:38:00";5;58.4
4049;392;133;"2022-12-12";"10:08:46";1;15.6
4050;392;281;"2019-12-19";"06:58:23";2;32.08
4051;392;422;"2023-06-13";"19:35:53";2;31.62
4052;392;425;"2019-10-29";"16:03:09";5;69.15
4053;392;352;"2022-05-15";"19:53:01";2;32.08
4054;392;283;"2021-02-15";"20:45:41";2;34.04
4055;392;198;"2021-07-06";"07:15:07";1;15.4
4056;392;375;"2022-05-14";"15:49:47";5;67.95
4057;392;119;"2020-02-06";"03:57:53";3;24.45
4058;393;245;"2018-10-25";"13:23:40";1;15.65
4059;393;55;"2020-04-15";"07:11:46";4;71.72
4060;393;162;"2023-02-15";"04:59:20";1;13.59
4061;393;463;"2020-11-27";"02:48:03";3;39.6
4062;393;443;"2020-04-29";"14:53:22";5;107.25
4063;393;73;"2020-12-07";"02:41:12";1;15.6
4064;393;266;"2021-07-25";"02:04:14";3;54.72
4065;393;236;"2020-11-13";"06:38:19";4;64.32
4066;393;56;"2022-09-28";"22:49:15";3;36.42
4067;393;406;"2022-01-27";"06:59:21";3;50.49
4068;393;155;"2019-06-10";"00:15:41";1;16.82
4069;393;2;"2022-02-13";"07:58:23";5;68.35
4070;394;283;"2023-08-10";"11:04:44";2;34.04
4071;394;125;"2020-07-09";"10:17:59";3;36.42
4072;394;384;"2022-11-17";"19:41:00";5;106.8
4073;394;319;"2022-06-23";"06:10:00";1;19.71
4074;394;47;"2020-12-18";"11:32:19";4;55.32
4075;394;273;"2018-04-10";"14:57:37";3;35.04
4076;394;461;"2023-10-23";"09:10:28";2;30.58
4077;394;259;"2019-04-23";"12:54:04";2;29.74
4078;394;234;"2019-08-07";"12:17:20";2;38.76
4079;394;476;"2021-10-11";"19:00:36";1;17.81
4080;394;407;"2018-06-29";"03:36:08";1;16.1
4081;394;145;"2023-08-30";"05:20:49";4;63.24
4082;395;189;"2023-07-17";"20:45:02";4;72.96
4083;395;12;"2022-12-07";"13:25:55";1;16.82
